연번,시도,시군구,위도,경도,섬이름,섬코드,육지b연결유무,여객선 유도선 운항여부,접안시설 보유,개발대상섬,성장촉진지역,특수상황지역,인구감소지역,먼섬특별법,2023년 총인구,증감률,증감량,2024년 총인구,2024년 세대,2024년 남자인구,2024년 여자인구,해안선 데이터 기준 면적(제곱키로미터),해안선길이(키로미터),지적도 기준 면적(제곱키로미터),읍면동사무소_본청,읍면동사무소 출장소 행정지원센터,경찰서,파출소,지구대,치안센터,해양경찰서,해경파출소,해경출장소,소방서,119안전센터,119지역대,우체국,NH농협은행,지역농축협,하나로마트,SH수협은행,수협 회원 조합,종합병원 시설 수,종합병원 병상 수,종합병원 의사 수,병원 시설 수,병원 병상 수,병원 의사 수,요양병원 시설 수,요양병원 병상 수,요양병원 의사 수,치과병원 시설 수,치과병원 병상 수,치과병원 의사 수,정신병원 시설 수,정신병원 병상 수,정신병원 의사 수,한방병원 시설 수,한방병원 병상 수,한방병원 의사 수,의원 시설 수,의원 병상 수,의원 의사 수,치과의원 시설 수,치과의원 병상 수,치과의원 의사 수,한의원 시설 수,한의원 병상 수,한의원 의사 수,보건소 시설 수,보건소 병상 수,보건소 의사 수,보건의료원 시설 수,보건의료원 병상 수,보건의료원 의사 수,보건지소 시설 수,보건지소 병상 수,보건지소 의사 수,보건진료소 시설 수,보건진료소 병상 수,보건진료소 의사 수,약국,어린이집 시설,어린이집 정원,어린이집 유아,어린이집 교직원,유치원 시설,유치원 학급,유치원 정원,유치원 유아,유치원 교직원,초등학교 시설,초등학교 학급,초등학교 학생,초등학교 교직원,중학교 시설,중학교 학급,중학교 학생,중학교 교직원,고등학교 시설,고등학교 학급,고등학교 학생,고등학교 교직원,초등학교 총 폐교,초등학교 매각폐교,초등학교 보유폐교,중학교 총 폐교,중학교 매각폐교,중학교 보유폐교,고등학교 총 폐교,고등학교 매각폐교,고등학교 보유폐교,상수도,지하수(관정),해수담수화시설,소규모급수시설,운반급수,빗물 저장,생수 배달,생활용수 기타,송전,디젤발전,태양광발전,풍력발전,전력공급 기타,acc_health_2020_mean,acc_health_2020_min,acc_health_2020_max,acc_health_2021_mean,acc_health_2021_min,acc_health_2021_max,acc_health_2022_mean,acc_health_2022_min,acc_health_2022_max,acc_health_2023_mean,acc_health_2023_min,acc_health_2023_max,acc_emergency_2020_mean,acc_emergency_2020_min,acc_emergency_2020_max,acc_emergency_2021_mean,acc_emergency_2021_min,acc_emergency_2021_max,acc_emergency_2022_mean,acc_emergency_2022_min,acc_emergency_2022_max,acc_emergency_2023_mean,acc_emergency_2023_min,acc_emergency_2023_max,acc_clinic_2020_mean,acc_clinic_2020_min,acc_clinic_2020_max,acc_clinic_2021_mean,acc_clinic_2021_min,acc_clinic_2021_max,acc_clinic_2022_mean,acc_clinic_2022_min,acc_clinic_2022_max,acc_clinic_2023_mean,acc_clinic_2023_min,acc_clinic_2023_max,grid_count,ferry_time_actual,최단소요_min,최단소요_max,총운항편수_편도,경유항로수,ferry_available,access_allnull,has_emergency_onisland,has_clinic_onisland,dist_main_km,sea_leg_min,sea_leg_source,land_leg_emergency_km,land_leg_clinic_km,land_leg_emergency_min,land_leg_clinic_min,Y_time_emergency,Y_time_clinic
195,전라남도,진도군,34.51990739,126.0957397,송도,469001042,미연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,3,▲33.3%,1,4,2,4,0,0.0916,1.7577,0.0794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.0,25.0,25.0,16.0,3.0,1,1,0,0,8.664766029051536,17.329532058103073,dist_based,23.714,7.907,35.571,11.8605,52.90053205810307,29.19003205810307
196,전라남도,진도군,34.52915287,126.1063696,광대도,469001043,미연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,2,▼50.0%,-1,1,1,0,1,0.1089,2.2886,0.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,○,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.0,55.0,55.0,8.0,2.0,1,1,0,0,9.606568097272577,19.21313619454515,dist_based,23.714,7.907,35.571,11.8605,54.78413619454516,31.073636194545152
197,전라남도,신안군,35.08133042,126.2153797,지도,469101001,연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,3428,▲0.9%,31,3459,2036,1811,1648,54.7876,51.1411,53.9462,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,136,7,2,0,2,2,0,2,0,0,0,0,0,0,1,3,2,0,0,0,3,2,95,55,20,1,1,17,2,4,1,7,88,17,1,4,48,11,1,4,38,12,3,3,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,5.621136844668342,0.539286555,11.58318294,5.400633165829146,0.715,11.016,5.400633165829146,0.715,11.016,5.368100502512562,0.72,9.667,43.04454459201005,36.16963838,52.51468508,34.47714070351759,28.123,43.841,34.47714070351759,28.123,43.841,34.538211055276385,28.231,43.812,5.488128140703518,0.30419,11.96124,4.954231155778894,0.25,10.429,4.954231155778894,0.25,10.429,5.02886432160804,0.246,10.425,199,,,,,,0,0,0,1,1.7948172210382995,0.0,connected_0,33.541,0.679,50.3115,1.0185,50.3115,1.0185
198,전라남도,신안군,35.13977574,126.1925261,어의도,469101002,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,93,▼14.0%,-13,80,53,47,33,1.8885,9.6426,1.8607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,105.0,105.0,105.0,4.0,1.0,1,1,0,1,4.668664792252748,9.337329584505497,dist_based,53.463,9.619,80.1945,14.4285,89.5318295845055,10.0
199,전라남도,신안군,35.11566389,126.2049161,대포작도,469101003,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,22,▼4.5%,-1,21,18,13,8,0.5915,3.5934,0.5802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,2.1985037657438777,4.397007531487756,dist_based,38.781,5.916,58.1715,8.874,62.56850753148776,13.271007531487756
200,전라남도,신안군,35.12604036,126.204876,소포작도,469101004,미연결,운항(연도된 섬에 여객선 운항),미보유,해당 없음,해당,해당 없음,해당,해당 없음,1,▲100.0%,1,2,2,2,0,0.2734,3.2245,0.2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,3.308219516956576,6.616439033913151,dist_based,38.781,5.916,58.1715,8.874,64.78793903391315,15.490439033913152
201,전라남도,신안군,35.05286774,126.2020265,송도,469101005,연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,218,▼3.2%,-7,211,124,116,95,1.3976,6.5856,1.3954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,2.452215629,1.61556095,3.288870308,1.1845,0.931,1.438,1.1845,0.931,1.438,1.175,0.922,1.428,43.91071777,43.03706309,44.78437245,34.238,33.985,34.491,34.238,33.985,34.491,34.334,34.081,34.587,2.120345,1.18569,3.055,1.4435,1.19,1.697,1.4435,1.19,1.697,1.4335,1.18,1.687,2,25.0,25.0,25.0,16.0,3.0,1,0,0,0,0.1292014434507907,0.0,connected_0,33.951,1.05,50.9265,1.5750000000000002,50.9265,1.5750000000000002
202,전라남도,신안군,35.04533343,126.1646546,사옥도,469101006,연결,미운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,592,▲7.3%,43,635,352,337,298,14.2472,28.0738,13.9677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,7.833623853632654,4.507904521,11.43863313,7.310551020408162,3.855,10.925,7.310551020408162,3.855,10.925,7.326653061224489,3.847,10.974,49.664119111224494,45.94640666,53.93393129,40.56355102040816,36.909,44.359,40.56355102040816,36.909,44.359,40.659183673469386,37.006,44.451,7.760606326530613,4.27404,11.20477,7.76904081632653,4.114,11.564,7.76904081632653,4.114,11.564,7.757918367346939,4.105,11.549,49,,,,,,0,0,0,0,2.03428525083276,0.0,connected_0,37.203,4.302,55.8045,6.452999999999999,55.8045,6.452999999999999
203,전라남도,신안군,34.98860583,126.2585361,선도,469101007,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,229,▼2.6%,-6,223,144,109,114,5.6462,13.7597,5.5438,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,25.0,25.0,25.0,12.0,2.0,1,1,0,1,4.03797572861704,8.07595145723408,dist_based,24.707,4.668,37.0605,7.002,45.13645145723408,10.0
204,전라남도,신안군,34.86771353,126.2986021,압해도,469101008,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,5384,▲1.1%,59,5443,2713,2956,2487,49.8313,91.2428,48.9041,1,0,0,1,0,1,0,0,1,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,2,302,9,0,0,0,0,0,0,0,0,0,2,49,4,1,0,1,1,0,1,1,6,3,0,0,0,1,0,1,0,0,0,2,1,20,9,3,2,2,34,14,8,3,18,96,42,1,4,73,15,1,7,111,19,2,2,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,4.359209736680413,0.523962547,10.13371976,4.139938144329897,0.434,9.943,4.139938144329897,0.434,9.943,4.328644329896907,0.57,10.146,13.9334530110567,3.641500476,24.50933659,12.665536082474228,3.56,20.276,12.665536082474228,3.56,20.276,12.674814432989692,3.555,20.242,5.630605670103093,0.45596,10.12185,5.283221649484536,0.281,9.905,5.303438144329896,0.281,9.945,5.310685567010309,0.286,9.916,194,,,,,,0,0,1,1,0.7553143414247054,0.0,connected_0,11.317,1.093,16.9755,1.6395,16.9755,1.6395
205,전라남도,신안군,34.90614128,126.349944,우간도,469101009,미연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,28,0.00%,0,28,18,13,15,0.7029,4.1672,0.7222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,1,0,0,1.34743660782253,2.69487321564506,dist_based,21.149,6.381,31.7235,9.5715,34.41837321564506,12.26637321564506
206,전라남도,신안군,34.95793831,126.2790242,고이도,469101010,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,210,▼1.0%,-2,208,128,121,87,6.4356,18.5792,6.2412,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25.0,25.0,25.0,12.0,2.0,1,1,0,1,1.9039876712093176,3.807975342418635,dist_based,25.24,5.061,37.86,7.5915,41.66797534241864,10.0
207,전라남도,신안군,34.92406147,126.2365845,매화도,469101011,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,176,▲1.7%,3,179,125,94,85,6.694,13.2381,6.5613,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,67.0,67.0,67.0,4.0,1.0,1,1,0,1,6.702874693941436,13.405749387882873,dist_based,23.57,6.069,35.355000000000004,9.1035,48.76074938788288,10.0
208,전라남도,신안군,34.95051113,126.2400514,마산도,469101012,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,68,▼16.2%,-11,57,41,28,29,1.5398,6.8795,1.5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25.0,25.0,25.0,12.0,2.0,1,1,0,0,5.448568899568417,10.897137799136834,dist_based,25.24,5.061,37.86,7.5915,48.75713779913684,18.488637799136832
209,전라남도,신안군,34.9463789,126.2532884,황마도,469101013,미연결,운항(연도된 섬에 여객선 운항),미보유,해당,해당,해당 없음,해당,해당 없음,7,0.00%,0,7,3,4,3,0.2802,2.5649,0.2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,4.453756308125072,8.907512616250145,dist_based,25.24,5.061,37.86,7.5915,46.767512616250144,16.499012616250145
210,전라남도,신안군,34.87173664,126.3665634,가란도,469101014,연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,97,▲9.3%,9,106,66,63,43,1.4053,6.3346,1.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,0,1,0,1,2.8419983302286145,0.0,connected_0,8.054,6.745,12.081,10.1175,12.081,10.0
211,전라남도,신안군,34.9946883,126.160748,증도,469101015,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,1371,▼1.8%,-25,1346,848,734,612,26.9885,51.9724,26.5392,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,1,17,2,4,1,6,29,11,1,3,14,10,0,0,0,0,2,2,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,3.896687885209524,0.094790507,9.048118725,3.8573714285714287,0.19,7.568,3.8573714285714287,0.19,7.568,3.903180952380952,0.237,7.667,60.51649572904761,52.57371692,78.77841722,52.12497142857144,43.097,73.518,52.12497142857144,43.097,73.518,50.00917142857143,43.188,72.956,14.709800952380952,9.67168,23.01914,15.241933333333334,10.302,22.121,15.241933333333334,10.302,22.121,15.224190476190476,10.287,22.158,105,15.0,15.0,15.0,8.0,1.0,1,0,0,1,2.823902391972388,0.0,connected_0,46.872,13.971,70.30799999999999,20.9565,70.30799999999999,20.9565
212,전라남도,신안군,34.94700605,126.1640169,화도,469101016,연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,71,0.00%,0,71,44,41,30,0.6579,5.4231,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,8.386351329,7.438602459,9.15582713,8.297666666666666,7.79,8.823,8.297666666666666,7.79,8.823,8.28,7.831,8.688,77.00731649666666,76.13990096,77.61612563,70.87400000000001,69.932,72.269,70.87400000000001,69.932,72.269,70.19600000000001,69.313,71.473,18.57637,17.62862,19.34585,19.476666666666667,18.534,20.872,19.476666666666667,18.534,20.872,19.398666666666667,18.515,20.677,3,,,,,,0,0,0,0,4.850446076532788,0.0,connected_0,46.872,13.971,70.30799999999999,20.9565,70.30799999999999,20.9565
213,전라남도,신안군,34.96872334,126.2088341,병풍도,469101017,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,222,▼1.4%,-3,219,135,118,101,3.1457,12.0037,3.0261,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,25.0,25.0,25.0,12.0,2.0,1,1,0,1,3.983901542260973,7.967803084521947,dist_based,46.872,13.971,70.30799999999999,20.9565,78.27580308452194,10.0
214,전라남도,신안군,34.94408453,126.1996823,대기점도,469101018,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,43,0.00%,0,43,31,26,17,1.6037,7.5907,1.5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,67.0,67.0,67.0,4.0,1.0,1,1,0,0,5.86650077223131,11.73300154446262,dist_based,46.872,13.971,70.30799999999999,20.9565,82.04100154446262,32.689501544462615
215,전라남도,신안군,34.9322553,126.201878,소기점도,469101019,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,16,▼6.3%,-1,15,8,12,3,0.5618,3.8716,0.5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67.0,67.0,67.0,4.0,1.0,1,1,0,0,7.110625103781597,14.221250207563196,dist_based,46.872,13.971,70.30799999999999,20.9565,84.5292502075632,35.17775020756319
216,전라남도,신안군,34.92535331,126.1952364,소악도,469101020,미연결,운항(연도된 섬에 여객선 운항),미보유,해당,해당,해당 없음,해당,해당 없음,11,▲9.1%,1,12,5,7,5,0.3376,3.4702,0.3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.0,67.0,67.0,4.0,1.0,1,1,0,0,7.687172101999372,15.374344203998746,dist_based,46.872,13.971,70.30799999999999,20.9565,85.68234420399874,36.33084420399874
217,전라남도,신안군,35.091277,126.0920194,임자도,469101021,연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,3009,▼0.7%,-20,2989,1649,1577,1412,40.4203,72.4029,39.8479,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,62,22,9,2,2,34,7,8,2,14,90,27,1,4,56,10,1,3,32,12,2,2,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,5.100928571428572,0.639,12.06,5.100928571428572,0.639,12.06,5.030409090909091,0.657,12.006,,,,48.73244155844156,43.98,56.829,48.73244155844156,43.98,56.829,48.67124025974026,43.951,56.796,,,,4.819233766233767,0.454,11.666,4.819233766233767,0.454,11.666,4.787175324675325,0.44,11.662,154,,,,,,0,0,0,1,2.065944903973008,0.0,connected_0,48.656,4.812,72.984,7.218,72.984,7.180762987012987
218,전라남도,신안군,35.09112056,126.0209815,재원도,469101022,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,172,0.00%,0,172,75,97,75,2.936,16.6599,2.8117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,○,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,105.0,105.0,105.0,4.0,1.0,1,1,0,1,4.695868144210239,9.391736288420478,dist_based,48.656,4.812,72.984,7.218,82.37573628842047,10.0
219,전라남도,신안군,35.08093389,125.9195804,부남도,469101023,미연결,미운항,미보유,해당 없음,해당,해당 없음,해당,해당 없음,3,0.00%,0,3,2,2,1,0.3678,4.5441,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,X,X,X,X,X,○,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,13.817623460316009,27.635246920632017,dist_based,48.656,4.812,72.984,7.218,100.619246920632,34.85324692063202
220,전라남도,신안군,35.08776787,126.1390771,수도,469101024,연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,52,▲5.8%,3,55,37,34,21,1.3694,6.0837,1.3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,2.9826,2.484,3.476,2.9826,2.484,3.476,2.9824,2.481,3.474,,,,42.0564,41.73,42.419,42.0564,41.73,42.419,42.0302,41.701,42.39,,,,3.1518,2.653,3.646,3.1518,2.653,3.646,3.1516,2.65,3.643,5,,,,,,0,0,0,0,2.7859502619488574,0.0,connected_0,38.913,6.047,58.3695,9.0705,58.3695,9.0705
